year,month,product_category,base_price,discount_percent,discount_expense,final_price,marketing_spend,website_traffic,conversion_rate,customer_rating,competitor_price_index,logistics_cost,return_rate,festival_season,inventory_level,units_sold,revenue,revenue_growth_percent
2021,7,Fashion,35864.99,47.83,17154.22,18710.77,282451.82,39458,4.25,3.78,0.85,243.03,11,0,3513,1267,23706539.61,15.82
2021,7,Beauty,30133.92,59.34,17881.47,12252.45,236808.97,134993,5.76,4.64,1.1,91.22,5.21,1,1390,9019,110504863.4,16.82
2021,7,Fashion,20512.67,53.42,10957.87,9554.8,92049.65,197111,6.55,4.74,0.92,397.33,19.21,0,1967,12239,116941217.8,13.7
2021,7,Home,25155.76,53.89,13556.44,11599.32,398803.86,71288,5.32,3.18,1.16,243.08,11.88,0,3915,2412,27977562.1,10.6
2021,7,Grocery,23901.92,36.9,8819.81,15082.11,97483.03,151279,6.16,4.1,0.94,166.86,3.17,0,2833,7641,115242414.1,12.47
2021,7,Grocery,27167.01,19.41,5273.12,21893.89,199863.39,127766,6.19,4.15,1.04,294.99,2.87,1,2351,8205,179639395,12.82
2021,7,Grocery,49931.14,56.44,28181.14,21750,413856.97,109039,6.92,4.42,1.14,329.47,13.4,0,4979,6670,145072530.6,18.7
2021,7,Electronics,36721.4,17.36,6374.84,30346.56,55456.29,77844,0.63,2.51,0.89,357.31,23.98,0,4623,246,7465254.98,9.24
2021,7,Fashion,36849.58,54.43,20057.23,16792.35,40270.08,43368,7.25,3.05,1.07,90.54,10.39,0,181,1917,32190941.86,8.85
2021,7,Electronics,42624.02,29.28,12480.31,30143.71,459308.83,28488,7.89,3.41,1.04,42.87,1.36,0,4566,1532,46180159.04,13.07
2021,8,Beauty,23475.89,30.84,7239.96,16235.93,209754.15,134206,1.08,4.74,1.07,307.36,15.77,0,1311,1374,22308161.67,16.27
2021,8,Beauty,37025.84,44.33,16413.55,20612.29,122353.26,180556,3.44,4.04,0.96,63.7,19.1,0,4467,5018,103432446.8,13.67
2021,8,Fashion,19092.41,7.35,1403.29,17689.12,196845.34,164975,7.27,3.87,0.85,138.32,19.64,0,614,9283,164208081.1,11.61
2021,8,Electronics,28402.88,17.36,4930.74,23472.14,136344.53,5334,6.16,4.07,0.83,430.31,10.42,0,283,267,6267061.39,5.32
2021,8,Grocery,10569.94,45.57,4816.72,5753.22,94717.66,166379,5.16,2.88,1.17,177.74,23.85,0,922,4945,28449664.7,8.95
2021,8,Electronics,25312.32,30.19,7641.79,17670.53,479708.51,119336,5.34,4.43,1.07,435.03,16.32,0,4340,5646,99767815.72,9.82
2021,8,Beauty,17964.81,49.67,8923.12,9041.69,453837.47,134007,2.96,4.78,1.14,484.34,20.3,1,3187,4740,42857605.26,24.77
2021,8,Electronics,44097.99,19.18,8457.99,35640,484918.61,46378,4.6,4.78,1.11,77.88,23.18,0,663,2039,72669950.86,16.39
2021,8,Electronics,25952.47,5.65,1466.31,24486.16,292986.68,195367,1.07,4.22,1.05,48.94,8.45,0,4742,1764,43193578.2,9.56
2021,8,Home,47267.1,40.91,19336.97,27930.13,105226.89,76449,1.22,2.88,0.89,214.15,4.51,0,4952,537,14998479.48,12.8
2021,8,Electronics,43015.44,25.11,10801.18,32214.26,200856.61,4974,3.74,4.22,0.87,83.97,21.13,0,725,157,5057639.29,10.6
2021,8,Electronics,45734.15,15.17,6937.87,38796.28,223473.24,30367,1.75,2.53,0.93,210,7.56,0,66,268,10397402.89,10.81
2021,8,Fashion,1754.44,18.57,325.8,1428.64,258797.98,96969,5.45,3.19,1.09,355.79,24.62,0,1825,3371,4815947.1,9.91
2021,8,Grocery,10919.14,42.72,4664.66,6254.48,95433.93,188796,0.92,3.08,1.06,461.48,7.17,0,1378,1069,6686042.75,11.14
2021,8,Fashion,38071.14,4.34,1652.29,36418.85,363692.51,163806,4.01,4.08,0.91,110.25,22.37,0,463,5359,195168630.7,6.86
2021,8,Electronics,8292.42,30.32,2514.26,5778.16,276616.2,162764,7.71,2.71,0.99,264.57,22.37,0,926,6801,39297254.3,7.39
2021,8,Grocery,7575.42,17.81,1349.18,6226.24,467094.53,179751,5.61,4.63,1.13,229.88,4.79,1,3269,11672,72672646.41,19.44
2021,8,Grocery,29123.68,58.59,17063.56,12060.12,160771.04,98239,1.38,3.56,0.92,315.89,11.63,0,4727,965,11638011.83,15.04
2021,8,Electronics,18004.16,35.34,6362.67,11641.49,238262.16,180509,3.02,2.71,0.9,266.6,3.12,0,2995,2954,34388961.03,6.39
2021,8,Electronics,30267.01,9.92,3002.49,27264.52,139762.53,26123,0.73,4.11,1.07,154.54,16.89,0,216,156,4253265.53,8.36
2021,8,Beauty,24712.37,13.8,3410.31,21302.06,119254.8,141702,5.5,4.34,0.96,70.06,22.04,0,1745,6764,144087153.7,6.96
2021,8,Electronics,19194.16,20.37,3909.85,15284.31,123170.76,14220,3.59,4.29,1.02,245.98,10.02,0,2958,438,6694527.61,10.66
2021,8,Beauty,47520.52,10.29,4889.86,42630.66,498859.63,11935,5.91,3.72,1.09,457.43,1.04,0,2293,524,22338465.05,7.91
2021,8,Grocery,30230.09,13.4,4050.83,26179.26,485541.54,152293,0.75,4.37,0.87,383.08,7.87,0,380,998,26126899.42,11.47
2021,8,Home,35517.2,34.16,12132.68,23384.52,104109.36,4722,1.78,4.92,1.07,107.95,20.5,1,3977,103,2408606.02,11.69
2021,8,Home,2561.3,21.73,556.57,2004.73,155221.96,41888,6.13,3.78,1.01,345.83,11.12,0,1173,1941,3891179.98,12.23
2021,8,Beauty,11953.19,36.01,4304.34,7648.85,163095.14,11633,4.65,3.72,0.96,153.82,22.22,0,254,402,3074836.2,10.03
2021,8,Home,31212.52,54.1,16885.97,14326.55,414439.35,35024,7.47,2.94,0.96,196.75,15.88,0,4370,1538,22034228.79,13.85
2021,8,Grocery,12488.02,30.47,3805.1,8682.92,180006.37,109371,4.54,4.85,1.18,194.49,17.51,1,3505,6020,52271180.24,17.46
2021,8,Electronics,10500.49,32.7,3433.66,7066.83,215094.77,59414,3.82,4.04,0.82,301.45,8.06,1,4105,2292,16197173.83,13.41
2021,8,Home,46404.02,33.46,15526.79,30877.23,11734.18,127078,3.51,3.35,1.1,416.85,12.59,0,929,2988,92261177.91,7.94
2021,8,Grocery,42340.45,51.27,21707.95,20632.5,219695.3,135626,0.51,4.05,0.92,77.59,20.08,1,752,700,14442750.9,21.82
2021,8,Beauty,6985.28,54.38,3798.6,3186.68,307708.14,189429,3.6,3.18,0.88,360.88,18.65,1,118,5421,17275017.95,19.47
2021,8,Home,13865.75,45.26,6275.64,7590.11,208698.24,114806,4.22,4.36,1.12,195.93,13.74,0,3621,4224,32060631.19,7.3
2021,8,Grocery,21022.95,54.21,11396.54,9626.41,198462.61,198905,7.98,4.76,0.86,57.3,3.07,1,4592,18888,181823609.5,13.99
2021,8,Grocery,44190.82,15.16,6699.33,37491.49,99048.27,167460,7.83,4.42,0.96,118.7,13.5,0,990,11591,434563880.2,8.4
2021,8,Home,29619.54,17.56,5201.19,24418.35,181849.11,18540,5.75,4.57,0.86,252.58,22.2,0,1469,974,23783471.71,8.19
2021,8,Home,25336.03,9.88,2503.2,22832.83,219694.9,50039,4.01,2.89,1.05,26.91,14.66,0,367,1159,26463250.24,8.04
2021,8,Fashion,7204.54,59.52,4288.14,2916.4,316635.86,51785,2.93,4.4,1.06,438.44,16.92,0,568,1335,3893391.05,17.13
2021,8,Home,16239.61,4.02,652.83,15586.78,271005,30048,5.98,3.79,1.06,440.77,3.3,1,1410,1702,26528695.61,13.33
2021,8,Grocery,30414.64,42.1,12804.56,17610.08,359164.67,71422,1.66,4.44,1.19,231.03,5.05,0,2765,1052,18525800.54,17.01
2021,8,Home,19221.51,3.63,697.74,18523.77,441188.67,109182,0.75,3.82,1.14,413.32,6.96,0,3202,625,11577355.74,10.05
2021,8,Home,40599.28,17.82,7234.79,33364.49,212457.02,112201,3.57,4.75,1.18,467.34,17.9,0,1789,3805,126951878,6.44
2021,8,Beauty,20209.32,9.24,1867.34,18341.98,170061.23,3420,5.01,3.94,0.84,490.39,6.79,0,3434,135,2476167.14,5.94
2021,8,Electronics,13693.97,33.2,4546.4,9147.57,293062.1,77992,2.45,4.26,0.87,29.17,12.38,0,2307,1628,14892247.15,8.99
2021,8,Fashion,42799.33,52.77,22585.21,20214.12,58734.9,174312,5.1,3.7,0.82,465.42,6.24,0,683,6578,132968504.8,12.21
2021,8,Beauty,34432.02,45.8,15769.87,18662.15,289042.91,158481,6.56,4.77,0.8,41.91,6.23,0,2161,9918,185091251.7,11.69
2021,8,Electronics,11230.75,0.69,77.49,11153.26,498952.93,81919,2.55,2.68,0.96,387.03,2.37,0,4197,1119,12480495.51,8.29
2021,8,Beauty,22171.81,52.94,11737.76,10434.05,295202.58,196163,1.46,3.89,1.07,29.89,12.89,0,4555,2228,23247071.84,16.05
2021,8,Beauty,14385.66,36.52,5253.64,9132.02,422339.43,10275,2.62,3.41,1.04,350.42,13.18,0,2209,183,1671159.11,12.59
2021,8,Electronics,29152.05,50.45,14707.21,14444.84,203814.36,148045,6.93,4.73,0.87,472.96,15.19,0,3841,9705,140187179.7,10.93
2021,8,Grocery,12485.08,45.06,5625.78,6859.3,329783.76,65746,2.78,2.54,1,294.01,11.9,1,672,1160,7956791.42,14.81
2021,8,Electronics,30597.61,50.53,15460.97,15136.64,494912.83,104467,1.89,4.23,0.89,427.36,19.23,0,4463,1670,25278184.9,14.3
2021,8,Fashion,11476.19,33.03,3790.59,7685.6,428142.9,68238,5.2,3.01,0.98,317.78,9.42,1,2131,2670,20520563.86,19.84
2021,8,Home,49585.32,52.47,26017.42,23567.9,137067.87,24547,7.68,3.06,1.1,315.73,10.79,0,3327,1153,27173791.69,9.17
2021,9,Fashion,20044.24,0.9,180.4,19863.84,396829.08,16330,3.16,4.28,0.98,188.15,13.75,0,4039,441,8759954.25,6.26
2021,9,Fashion,26771.01,1.93,516.68,26254.33,490367.45,38471,0.64,4.41,0.88,431.8,4.8,0,1243,217,5697189.5,10.3
2021,9,Fashion,26977.07,33.76,9107.46,17869.61,319047.77,151923,5.68,4.62,0.96,33.02,19.42,0,1298,7973,142474409.8,14.51
2021,9,Home,2787.91,7.54,210.21,2577.7,30378.81,16203,7.23,4.82,0.9,53.52,7.21,0,2239,1129,2910225.09,4.34
2021,9,Fashion,47375.88,14.05,6656.31,40719.57,97021.35,194585,1.35,2.9,1.2,279.21,10.57,1,4068,1904,77530059.11,13.31
2021,9,Home,26016.3,18.33,4768.79,21247.51,279981.74,157192,1.73,3.25,1.14,236.64,19.52,0,3257,1767,37544354.08,10.22
2021,9,Fashion,41007.51,32.77,13438.16,27569.35,121289.95,109644,6,3.63,1.07,175.85,21.4,0,3858,4776,131671210.7,11.1
2021,9,Fashion,12450.79,33.17,4129.93,8320.86,342359.83,104722,4.28,2.8,0.84,453.4,9.6,1,4823,3137,26102547.1,15.6
2021,9,Home,43108.92,34.8,15001.9,28107.02,159066.4,16455,7.99,2.92,0.85,338.63,8.36,0,4173,767,21558081.15,5.8
2021,9,Fashion,47043.87,29.26,13765.04,33278.83,253342.98,26650,7.7,4.15,1.07,89.11,8.47,0,4594,1703,56673853.69,13.96
2021,9,Electronics,835.72,3,25.07,810.65,344534.96,124239,1.52,3.94,1.01,363.37,13.05,0,939,1488,1206244.82,8.57
2021,9,Fashion,9762.41,46.61,4550.26,5212.15,121339.25,58564,5.69,3.68,0.93,488.6,3.26,0,333,2452,12780193.51,8.37
2021,9,Home,45316.01,12.1,5483.24,39832.77,328081.07,29205,2.4,2.9,1.05,209.43,23.41,0,3570,406,16172105.75,9.14
2021,9,Grocery,658.2,6.49,42.72,615.48,156372.28,25180,7.87,2.65,0.8,360.74,7.47,0,898,1050,646256.96,7.9
2021,9,Electronics,26868.99,54.61,14673.16,12195.83,204064.49,196171,2.56,4.13,0.84,99.47,4.94,0,3490,4148,50588321.76,11.75
2021,9,Grocery,316.9,51.54,163.33,153.57,239402.13,25821,3.17,3.87,1.12,238.32,21.01,0,1098,633,97209.65,13.32
2021,9,Electronics,2121.86,51.18,1085.97,1035.89,178605.66,95303,7.89,2.5,1.18,456.18,19.77,0,2178,3759,3893918.22,6.29
2021,9,Home,1833.43,34.61,634.55,1198.88,465702.06,74191,5.68,4.77,0.92,119.93,8.17,1,3774,5025,6024371.38,12.48
2021,9,Fashion,32182.04,0.15,48.27,32133.77,408324.11,196785,2.23,3.6,1.01,378.69,11.5,1,3800,3949,126896245.7,11.56
2021,9,Beauty,24160.06,2.95,712.72,23447.34,482252.17,195512,7.78,3.67,0.99,138.55,23.7,0,2159,11164,261766084,12.45
2021,9,Home,19122.01,23.92,4573.98,14548.03,221710.77,83277,4.97,3.53,0.95,61.75,20.28,1,3034,3652,53129388.06,14.4
2021,9,Home,49036.28,25,12259.07,36777.21,400915.58,18565,6.27,2.52,0.97,496.6,3.32,1,954,733,26957694.93,24.15
2021,9,Grocery,17643.56,4.37,771.02,16872.54,307200.56,40585,3.13,4.94,1.18,89.61,5.05,0,2276,1255,21175033.22,8.63
2021,9,Electronics,8720.9,25.98,2265.69,6455.21,431814.56,14706,1.19,4.93,1.11,178.91,10.51,0,1111,172,1110296.15,14.19
2021,9,Fashion,27193.26,15.8,4296.54,22896.72,78799.43,159340,0.58,3.58,0.84,284.29,4.64,1,1975,827,18935591.51,13.71
2021,9,Fashion,33603.21,40.72,13683.23,19919.98,49401.15,157218,1.95,3.3,0.84,405.51,11.58,1,933,2529,50377636.72,7.72
2021,9,Beauty,45568.58,14.34,6534.53,39034.05,421447.63,114049,3.73,4.55,1.14,355.81,6.74,1,1975,4838,188846712.8,14.87
2021,9,Home,14316.37,20.57,2944.88,11371.49,329694.61,181361,6.09,3.76,0.92,133.4,6.38,1,2470,10382,118058837.1,15.82
2021,9,Fashion,21515.36,16.78,3610.28,17905.08,415553.11,117101,5.72,3.39,0.89,267.94,10.2,0,3415,4541,81306980.05,7.27
2021,9,Home,25260.32,59.8,15105.67,10154.65,238468.14,174531,3.57,4.69,1,201.24,16.45,1,749,7305,74179708.32,16.59
2021,9,Beauty,835.27,47.36,395.58,439.69,367324.08,132866,3.44,4.28,0.9,295.18,22.62,0,4848,3912,1720052.13,13
2021,9,Electronics,16429.33,59.74,9814.88,6614.45,112258.7,84031,7.29,4.17,0.93,395.94,14.85,1,1619,6386,42239866.58,13.13
2021,9,Grocery,8403.75,10.34,868.95,7534.8,425929.58,116784,2.94,4.8,1.03,34.23,6.85,1,3827,4120,31043385.27,18.63
2021,9,Beauty,31707.32,11.3,3582.93,28124.39,21401.06,77493,3.37,2.86,0.93,74.42,21.49,0,492,1493,41989718.51,6.19
2021,9,Beauty,15667.93,47.59,7456.37,8211.56,237475.94,183620,2.33,2.82,1.14,310.96,9.81,0,2682,2412,19806287.82,15.82
2021,9,Beauty,9605.74,2.94,282.41,9323.33,489660.52,122624,7.61,4.9,1.12,411.15,20.02,0,2598,9145,85261864.23,9.6
2021,9,Grocery,24866.82,39.34,9782.61,15084.21,206761.18,66997,6.93,3.99,0.84,282.62,2.58,0,3440,3705,55887009.21,14.27
2021,9,Fashion,17287.15,26.31,4548.25,12738.9,422271.34,13128,2.18,3.59,0.84,71.19,20.2,1,4562,256,3261158.61,20.12
2021,9,Grocery,8080.39,29.41,2376.44,5703.95,217033.39,142072,2.7,3.01,1.09,149.46,17.04,0,1222,2309,13170414.32,9.4
2021,9,Beauty,49304.19,17.94,8845.17,40459.02,277629.03,73968,4.29,2.67,1.07,391.88,21.36,0,2687,1694,68537577.02,11.1
2021,10,Home,36516.16,32.54,11882.36,24633.8,273637.12,123761,5.81,2.86,0.88,179.06,3.63,0,4108,4112,101294191.9,14.1
2021,10,Home,20930.99,50.88,10649.69,10281.3,471865.75,79243,0.57,4.98,0.98,204.22,7.31,0,678,449,4616304.73,16.04
2021,10,Fashion,45559.54,12.72,5795.17,39764.37,308470.79,139383,0.66,4.28,0.82,226.85,7.22,0,3503,787,31294556.44,4.77
2021,10,Grocery,46176.54,9.69,4474.51,41702.03,181264.39,146414,3.35,4.14,0.9,33.86,7.25,0,665,4061,169351957.1,8.22
2021,10,Electronics,43997.24,43.11,18967.21,25030.03,278154.97,180913,1.7,3.84,1.05,286.1,5.06,1,4043,2952,73888648.08,21.23
2021,10,Grocery,29132.24,50.03,14574.86,14557.38,74432.27,177366,3.3,4.22,0.96,324.65,8.21,0,3407,4939,71898901.44,12.1
2021,10,Fashion,13268.32,29.89,3965.9,9302.42,283008.1,86222,2.89,3.06,1.1,209.94,20.4,1,75,1906,17730410.9,13.97
2021,10,Fashion,14368.7,16,2298.99,12069.71,364250.64,188956,1.94,3.59,0.88,49.43,18.3,0,4415,2632,31767471.46,9.82
2021,10,Home,16600.2,34.7,5760.27,10839.93,451088.62,96830,6.26,4.22,0.89,367.71,2.91,0,4466,5115,55446245.02,11.48
2021,10,Fashion,30551.49,38.82,11860.09,18691.4,27944.87,114316,5.61,3.28,0.89,486.55,24.16,1,3504,5258,98279389.52,18.22
2021,10,Grocery,3007.82,42.36,1274.11,1733.71,138567.56,163162,6.27,3.16,0.85,207.82,4.58,0,2724,6465,11208418.65,8.81
2021,10,Home,23349.77,35,8172.42,15177.35,112139.33,48136,5.98,4.54,1.11,242.16,6.09,0,4974,2613,39658416.86,11.04
2021,10,Electronics,44726.16,42.31,18923.64,25802.52,217378.76,43485,6.89,3.39,1.11,132.9,24.82,0,3844,2031,52404921.58,8.7
2021,10,Grocery,36029.11,17.48,6297.89,29731.22,200990.84,91139,6.02,3.16,1.09,115.09,13.05,0,2398,3467,103078145.2,10.51
2021,10,Fashion,10066.91,20.37,2050.63,8016.28,152072.99,195661,5.23,4.17,0.81,92.37,3.81,0,950,8534,68410937.22,7.14
2021,10,Home,12391.03,4.6,569.99,11821.04,374550.5,15601,4.18,3.04,1.09,378.4,10.33,0,1785,396,4681132.88,6.05
2021,10,Fashion,16992.66,46.51,7903.29,9089.37,490259.43,17915,7.96,3.6,0.98,83.91,24.8,0,1532,1026,9325697.55,13.25
2021,10,Grocery,36638.92,27.48,10068.38,26570.54,9556.81,73417,3.59,4.52,0.96,246.14,3.63,1,737,2978,79127082.37,11.71
2021,10,Grocery,31907.31,57.62,18384.99,13522.32,130898.34,18916,3.4,4.45,1.05,36.56,13.25,1,1299,715,9668457.35,11.88
2021,10,Home,13560.15,41.74,5660.01,7900.14,80638.88,168035,5.14,3.82,1.16,175.9,21.18,1,4180,8248,65160382.68,16.73
2021,10,Electronics,24136.27,10.02,2418.45,21717.82,205976.21,145856,4.29,4.32,0.83,344.11,5.73,1,1442,6757,146747281,11.32
2021,10,Beauty,26708.76,28.23,7539.88,19168.88,348830.77,62516,4.3,4.73,1.18,129.93,22.99,1,4943,3178,60918691.27,13.69
2021,10,Electronics,212.1,43.35,91.95,120.15,365971.58,160435,3.38,4.83,0.99,176.68,21.68,1,2276,6547,786652.49,17.48
2021,10,Grocery,9790.57,24.09,2358.55,7432.02,493267.3,116729,7.89,3.2,0.93,25.18,10.98,1,3500,7367,54751703.77,15.18
2021,10,Electronics,46088.6,33.23,15315.24,30773.36,53140.84,53158,4.44,4.73,1.05,487.95,8.21,0,4156,2232,68686135.55,6.08
2021,10,Beauty,894.66,53.69,480.34,414.32,108667.05,144849,3.55,2.61,1.19,494.84,5.04,1,510,3355,1390033.69,12.76
2021,10,Beauty,17255.27,8.99,1551.25,15704.02,252573.3,14882,6.93,4.46,1.07,265.24,21.67,0,339,919,14431995.51,5.84
2021,10,Home,6849.07,24.95,1708.84,5140.23,308460.75,122559,5.93,2.88,1.01,230.39,12.84,0,4470,4186,21516990.37,8.61
2021,10,Beauty,23538.85,24.94,5870.59,17668.26,113423.99,59810,2.69,4.19,0.92,312.12,11.56,0,2169,1348,23816815.57,10.38
2021,10,Electronics,220.43,53,116.83,103.6,443215,14910,6.61,4.67,1.15,337.44,13.26,0,2034,920,95313.93,15.06
2021,10,Electronics,24886.71,18.68,4648.84,20237.87,175004.92,119903,3.7,3.46,1.02,281.34,24.72,0,2683,3069,62110030.92,7.42
2021,10,Beauty,20688.26,13.27,2745.33,17942.93,259532.55,108848,2.86,4.09,0.88,237.71,21.93,1,3956,3183,57112339.5,16.15
2021,10,Home,44811.44,49.09,21997.94,22813.5,230523.26,64699,3.42,3.75,1.13,315.28,3.29,0,868,1659,37847603.31,10.72
2021,10,Electronics,31177.07,45.49,14182.45,16994.62,421966.61,30350,0.83,3.15,1.11,246.26,3.85,1,4119,198,3364934.93,13.25
2021,10,Grocery,49027.45,7.44,3647.64,45379.81,50965.44,131305,4.2,4.31,1.01,233.14,17.84,0,1622,4753,215690226.1,5.48
2021,10,Grocery,12438.37,32.95,4098.44,8339.93,228786.29,135400,6.48,4.04,1.09,365.27,24.44,1,4571,8861,73900093.9,21.26
2021,10,Fashion,25843.49,0.28,72.36,25771.13,327187.33,37294,4.01,4.55,0.95,52.66,10.08,0,2669,1360,35048734.39,5.35
2021,10,Beauty,12822.17,12.64,1620.72,11201.45,434336.02,59024,5.97,3.81,0.82,116.5,1.64,0,2061,2685,30075887.11,8.38
2021,10,Grocery,19034.18,39.56,7529.92,11504.26,18213.11,102173,4.44,2.72,0.84,155.3,9.44,0,3419,2467,28381005.45,9.87
2021,10,Home,27093.45,16.05,4348.5,22744.95,452153.8,153935,7.6,3.64,0.96,109.24,12.66,0,1177,8516,193696005.1,16.91
2021,10,Grocery,24911.73,20.02,4987.33,19924.4,222136.05,175053,5.39,3.06,0.92,217.38,15.54,0,4253,5774,115043495.2,7.13
2021,10,Grocery,41050.59,17.55,7204.38,33846.21,445885.9,108942,7.98,4.49,0.85,292.66,6.35,0,2189,7806,264203526.6,12.13
2021,10,Electronics,17697.53,43.18,7641.79,10055.74,38498.4,177339,1.68,3.71,1.04,336.83,13.73,0,416,2210,22223177.77,9.41
2021,10,Home,17554.2,20.15,3537.17,14017.03,278591.24,101770,2,3.61,1,138.65,18.03,0,226,1469,20591015.16,6.15
2021,10,Beauty,9939.42,0.47,46.72,9892.7,491665.33,2363,1.39,3.61,1.15,427.98,17.2,0,4201,23,227532.21,11.33
2021,10,Grocery,34264.44,11.19,3834.19,30430.25,335044.25,79747,4.27,3.52,1.19,283.92,4.01,1,831,2996,91169026.5,16.45
2021,10,Electronics,1994.66,10.54,210.24,1784.42,52353.48,56120,3.01,4.4,1.05,343.68,18.77,1,2269,1858,3315457.63,11.11
2021,11,Grocery,48767.18,40.71,19853.12,28914.06,76604.18,88957,2.63,3.69,0.92,48.81,23.8,0,1829,1726,49905669.32,9.14
2021,11,Electronics,48295.37,11.9,5747.15,42548.22,307551.09,15426,2.5,4.54,0.89,317.95,5.38,0,1750,350,14891877.34,6.12
2021,11,Electronics,6233.54,17.64,1099.6,5133.94,230230.46,197069,3.19,3.97,1.1,497.17,17.81,0,1542,4991,25623512.23,7.43
2021,11,Grocery,47694.44,29.06,13860,33834.44,412801.06,72123,3.71,3.04,1.08,41.55,23.45,1,378,2033,68785407.85,20.33
2021,11,Grocery,12149.46,28.27,3434.65,8714.81,42097.29,73370,3.79,3.22,1.04,186.32,6.84,0,2873,1790,15599505.71,10.9
2021,11,Fashion,18307.85,58.38,10688.12,7619.73,136942.31,120764,1.74,4.36,1.13,226.73,17.02,1,1963,2290,17449175.22,13.59
2021,11,Beauty,10693.19,17.23,1842.44,8850.75,170849.34,194878,4.98,3.71,1.09,174.07,3.57,1,302,9001,79665631.02,16.03
2021,11,Fashion,33437.29,17.68,5911.71,27525.58,50509.28,15628,5.13,4.42,0.94,165.31,4.58,1,4786,885,24360135.76,9.64
2021,11,Beauty,41678.1,1.58,658.51,41019.59,329924.5,190896,2.79,2.63,1.15,403.93,17.24,0,4432,2801,114895860.4,7.82
2021,11,Beauty,25389.3,40.73,10341.06,15048.24,125468.01,131366,4.55,4.23,1.12,71.95,8.4,0,3199,5056,76083891.88,6.21
2021,11,Beauty,7158.08,23.68,1695.03,5463.05,477306.09,100345,5.75,3.48,0.85,324.79,2.43,1,4969,5019,27419031.17,23.5
2021,11,Home,5326.72,28.95,1542.09,3784.63,380588.06,180605,6.29,3.42,1.09,115.75,13.18,0,743,7770,29406610.53,8.97
2021,11,Beauty,11309.88,38.66,4372.4,6937.48,403853.1,141682,5.69,2.58,1.16,428.24,4.91,0,4501,4159,28852980.95,13.48
2021,11,Grocery,48662.61,58.17,28307.04,20355.57,336512.89,104427,0.93,2.57,1.16,249.13,1,1,4560,623,12681519.96,20.54
2021,11,Electronics,44269.35,18.74,8296.08,35973.27,65823.41,155572,5.87,3.59,0.84,162.49,14.05,0,1626,6556,235840783.1,7.12
2021,11,Beauty,43201.87,25.22,10895.51,32306.36,22814.97,171325,5.33,2.64,0.83,319.19,19.65,1,4275,6026,194678115.6,8.49
2021,11,Beauty,41125.71,51.82,21311.34,19814.37,182252.22,9951,3.16,4.33,1.05,293.26,17.94,1,1959,340,6736884.81,24.25
2021,11,Home,8363.23,19.2,1605.74,6757.49,109384.53,68561,5.13,3.2,0.9,156.98,20.15,0,1401,2250,15204352.14,9.42
2021,11,Electronics,7856.72,26.89,2112.67,5744.05,101657.13,90257,1.56,3.57,1.05,224.28,17.91,0,2431,1005,5772768.23,11.43
2021,11,Beauty,34216.86,43.11,14750.89,19465.97,97521.42,78237,1.75,3.26,0.9,144.45,10,1,2435,1115,21704558.39,17.65
2021,11,Electronics,4335.33,42.01,1821.27,2514.06,283537.49,176322,2.12,3.82,1.08,156.49,4.24,0,3085,2855,7177635.21,8.59
2021,11,Fashion,9900.73,5.16,510.88,9389.85,179469.08,90218,2.5,3.48,1.17,83.54,1.44,0,4437,1569,14732678.31,1.93
2021,11,Grocery,28944.55,29.28,8474.96,20469.59,363377.72,122497,7.39,4.69,0.95,118.09,19.34,0,2791,8491,173807252.7,11.21
2021,11,Fashion,33270.89,54.1,17999.55,15271.34,407564.84,176541,5.85,3.12,1.16,66.18,10.11,0,2317,6444,98408505.36,17.05
2021,11,Electronics,15409.59,1.49,229.6,15179.99,463373.67,56803,5.63,3.08,1.07,269.24,16.12,0,562,1969,29889394.62,7.73
2021,11,Home,43020.75,57.15,24586.36,18434.39,458416.04,6351,0.63,3.19,1.19,55.6,16.1,0,822,25,460859.78,12.77
2021,11,Beauty,40595.9,56.78,23050.35,17545.55,79421.21,57843,4.93,3.53,0.89,260.63,14.06,0,4551,2013,35319188.08,11.73
2021,11,Beauty,42946.99,19.37,8318.83,34628.16,387829.15,67573,7.01,3.03,1.02,312.14,10.53,0,4301,2870,99382813.57,14.06
2021,11,Grocery,22534.56,7.18,1617.98,20916.58,279517.43,119692,6.39,4.73,1.06,286.89,11.15,1,4341,9044,189169536.8,13.54
2021,11,Beauty,9454.44,32.76,3097.27,6357.17,359258.52,86977,3.05,4.2,0.89,51.18,16.02,0,183,2228,14163764.64,12.25
2021,11,Beauty,49659.55,12.39,6152.82,43506.73,340209.1,1357,5.95,4.31,0.91,435.26,14.36,0,1128,69,3001964.49,7.38
2021,11,Electronics,12760.71,41.29,5268.9,7491.81,326117.33,71325,4.51,4.33,1.07,460.69,16.27,0,2913,2785,20864698.76,9.95
2021,11,Fashion,19548.85,34.33,6711.12,12837.73,129300.58,89623,4.65,3.12,0.93,382.77,9.15,0,3771,2600,33378097.47,6.38
2021,11,Home,36665.45,34.74,12737.58,23927.87,271381,77637,7.91,3.4,1.05,72.46,5.29,0,2622,4175,99898868.4,14.8
2021,11,Beauty,13061.57,21.82,2850.03,10211.54,405594.23,92818,1.04,4.89,0.96,446.96,2.2,0,4624,944,9639689.44,15.78
2021,11,Electronics,417.11,37.47,156.29,260.82,370503.86,139449,5.87,4.07,1.14,195.22,23.41,0,2421,6663,1737836.22,11.63
